,Unnamed: 0,Monit_MAP_CODE1,Year,avg(PIN),avg(ACRES_POLY),avg(TOTAL_TAX),avg(TAX_CAPAC),avg(FIN_SQ_FT),avg(NUM_UNITS),avg(EMV_LAND),avg(EMV_TOTAL),avg(GARAGESQFT),avg(EMV_BLDG),avg(SALE_VALUE),avg(ACRES_DEED),avg(YEAR_BUILT),count(PIN),count(ACRES_POLY),count(TOTAL_TAX),count(TAX_CAPAC),count(FIN_SQ_FT),count(NUM_UNITS),count(EMV_LAND),count(EMV_TOTAL),count(GARAGESQFT),count(EMV_BLDG),count(SALE_VALUE),count(ACRES_DEED),count(YEAR_BUILT),stddev_samp(PIN),stddev_samp(ACRES_POLY),stddev_samp(TOTAL_TAX),stddev_samp(TAX_CAPAC),stddev_samp(FIN_SQ_FT),stddev_samp(NUM_UNITS),stddev_samp(EMV_LAND),stddev_samp(EMV_TOTAL),stddev_samp(GARAGESQFT),stddev_samp(EMV_BLDG),stddev_samp(SALE_VALUE),stddev_samp(ACRES_DEED),stddev_samp(YEAR_BUILT),LAKE_NAME_x,CITY,COUNTY,MAJOR_WATERSHED_x,avg(Secchi_Depth_RESULT),avg(Total_Phosphorus_RESULT),stddev_samp(Secchi_Depth_RESULT),stddev_samp(Total_Phosphorus_RESULT),DNR_ID_Site_Number,Mean(log_phosphorus),Std Dev(log_phosphorus),Mean(Secchi_Depth_RESULT),Std Dev(Secchi_Depth_RESULT),rec_1,rec_2,rec_3,rec_4,rec_5,seasonal_1,seasonal_2,seasonal_3,seasonal_4,seasonal_5,physical_1,physical_2,physical_3,physical_4,physical_5,LAKE_NAME_y,MAJOR_WATERSHED_y,longitude,latitude,num.rec.readings,num.physical.readings,rec.avg,physical.avg,seasonal.grade,LakeSite,Number Properties,Mean(ACRES_POLY),Std Dev(ACRES_POLY),N(Ag Preserve - Yes),N(Basement - Yes),Median(EMV_TOTAL),Interquartile Range(EMV_TOTAL),Median(FIN_SQ_FT),Interquartile Range(FIN_SQ_FT),N(Green ACRE - Yes),N(Homestead - Partial),N(Homestead - Yes),N(Single Unit),N(Multiple Unit),Median(SALE_VALUE),Interquartile Range(SALE_VALUE),Median(TOTAL_TAX),Interquartile Range(TOTAL_TAX),N(Sales that year),N(Built that year)
88,88,27018401-01,2004,,0.23295135135135134,2316.486486486487,2023.0713513513517,7.076756756756756,,52449.83783783784,206107.35135135136,,153657.51351351352,136610.51783783786,0.23502702702702705,1719.4918918918918,925,925,925,925,925,0,925,925,0,925,925,925,925,,3.845822893216187,1676.907909030527,1358.299027515748,99.38780982955984,,51503.23795641706,129461.13805403325,,100454.46514418242,131688.69844691202,3.871818638802644,674.187499763074,Whaletail Lake,Minnetrista,Hennepin,South Fork Crow River,0.7739130434782607,0.07939583333333332,0.21366369348357592,0.055094016195657534,27018401-01,-2.662870821,0.4541783974,0.7739130435,0.2136636935,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Whaletail Lake,South Fork Crow River,-93.72754301,44.93568243,0,0,,,D,Whaletail Lake-1,47,,,0,0,259000,411500.0,0.0,0.0,2,0,31,0,0,289000.0,218750.0,2896.0,4732.5,4,0
89,89,82016200-01,2007,,0.0,0.0,0.0,0.0,,144599.92088607597,284837.34177215194,,140237.42088607597,113232.51661392405,6.730806962025316,1285.0379746835442,2528,2528,2528,2528,2528,0,2528,2528,0,2528,2528,2528,2528,,0.0,0.0,0.0,0.0,,302178.9154802448,322739.02958401694,,124445.69568812099,158502.38004151115,13.851419507755038,947.5965632470673,Shields Lake,Forest Lake,Washington,Lower St. Croix River,1.2845714285714287,0.215,0.9180941958105128,0.08848540369273718,82016200-01,-1.613748142,0.4314276907,1.2845714286,0.9180941958,0,4,0,3,0,0,1,0,0,0,0,3,2,2,0,Shields Lake,Lower St. Croix River,-92.94485894,45.25287409,7,7,2.8571428571,2.8571428571,D,Shields Lake-1,80,,,0,0,234350,343475.0,0.0,0.0,2,80,0,0,0,190000.0,183500.0,,,0,0
90,90,10008800-01,2006,,18.386167664670648,2713.7125748502995,2918.425149700599,1480.2335329341315,,197818.56287425148,360374.85029940115,,145214.97005988026,102672.2634730539,19.07443113772455,1525.7065868263473,167,167,167,167,167,0,167,167,0,167,167,167,167,,30.34854679311098,5234.256393144901,3488.803220091427,1061.2484631581406,,144018.06639628462,270977.4457601043,,118057.00411381961,131508.953321946,30.94313941138289,817.0376575605404,Hydes Lake,Waconia Township,Carver,Lower Minnesota River,1.5785714285714287,0.1816428571428572,0.932472784860499,0.08895686694024342,10008800-01,-1.818234511,0.4992298334,1.5785714286,0.9324727849,1,3,6,4,0,0,1,0,0,0,0,4,6,4,0,Hydes Lake,Lower Minnesota River,-93.87281084,44.81445097,14,14,2.9285714286,3.0,D,Hydes Lake-1,57,13.077368421,21.230162045,1,1,443400,217100.0,1584.0,2338.0,6,0,47,0,0,139000.0,286250.0,3145.0,2314.0,0,0
91,91,82010900-01,2011,,11.757474747474749,0.0,0.0,1998.1818181818185,0.8282828282828283,274838.3838383839,518733.33333333326,924.6,243894.94949494948,289540.42424242425,0.0,1654.5858585858587,99,99,99,99,99,99,99,99,80,99,99,99,99,,55.327009869584046,0.0,0.0,980.1726249840327,0.3790537100600475,852162.098418508,824484.2658861828,216.78161442896942,137445.76620508,252863.79696684863,0.0,757.369763979139,Eagle Point Lake,Lake Elmo,Washington,Lower St. Croix River,0.9585714285714289,0.10714285714285714,0.40168099164339227,0.05992058236095666,82010900-01,-2.352519212,0.5097123094,0.9585714286,0.4016809916,0,0,3,4,0,0,1,0,0,0,0,3,4,0,0,Eagle Point Lake,Lower St. Croix River,-92.91155837,44.9770946,7,7,3.5714285714,2.5714285714,D,Eagle Point Lake-1,2,267.98,0.0,0,0,4300000,0.0,0.0,0.0,0,0,0,0,0,,,,,0,0
92,92,19002200-01,2008,,0.5162635939927497,3239.7744691869502,2952.942775763853,2340.247540134645,0.9831658619339684,88308.24702226826,311679.80321077164,,223371.55618850337,154096.71789228378,0.0,1912.287415846712,7663,7724,7724,7724,7724,7663,7724,7724,0,7724,7724,7724,7724,,2.6365963655018527,6069.560868036041,3776.6138907699938,4121.61337066569,0.7535549089534321,178534.17498778357,669146.569370211,,557780.6122039623,123070.96882297026,0.0,374.4501065448423,Long Lake,Apple Valley,Dakota,Mississippi River - Lake Pepin,1.82768656716418,0.08088732394366199,0.9853883130746466,0.11161240961416108,19002200-01,-3.040297341,0.9150289157,1.8276865672,0.9853883131,1,18,22,20,2,1,0,1,3,1,1,34,24,3,2,Long Lake,Mississippi River - Lake Pepin,-93.17320832,44.7559202,63,64,3.0634920635,2.546875,B,Long Lake-1,469,0.7827038627,1.332258486,0,0,283300,81250.0,2298.0,986.0,0,2,424,424,0,215000.0,165550.0,3126.0,939.0,9,0
93,93,82000200-01,2005,,7.024903474903472,1629.6602316602316,0.0,0.0,,495794.5945945946,600889.5752895753,,105094.98069498071,12308.880308880307,13.743552123552119,0.0,259,259,259,259,259,0,259,259,0,259,259,259,259,,20.92629421155669,2049.8740688304524,0.0,0.0,,1062655.5183446526,1053032.22990395,,145373.78744286788,50629.651267820554,31.92658699424282,0.0,O'Connors Lake,Denmark Township,Washington,Lower St. Croix River,1.9,0.051875,0.5903993805649094,0.026373349643694702,82000200-01,-3.044625592,0.4146585688,1.9,0.5903993806,0,0,1,7,0,0,0,1,0,0,0,6,2,0,0,O'Connors Lake,Lower St. Croix River,-92.7886394,44.83029434,8,8,3.875,2.25,C,O'Connors Lake-1,9,29.962,10.614992699,0,0,438000,412300.0,0.0,0.0,7,0,9,0,0,,,50.0,1001.0,0,0
94,94,10008400-01,2011,,0.6931830714088778,3901.235456299973,1184.9527157430384,1862.5409429280398,18.33333333333333,90423.3388475324,281003.72208436724,,190580.38323683484,176357.42969396195,0.3717783291976839,1736.4809760132339,7254,7254,7254,7254,7254,42,7254,7254,0,7254,7254,7254,7254,,3.4652798246982592,10687.548784384144,2914.919138974792,5176.343347403205,18.61374612256886,185238.10941305684,963835.2324158092,,849427.4325660297,328687.4940054834,3.4313477841946094,655.3756390819229,Burandt Lake,Waconia,Carver,Lower Minnesota River,2.1214285714285714,0.033857142857142856,0.6829557609600869,0.010021953923240741,10008400-01,-3.42382889,0.2860574417,2.1214285714,0.682955761,0,9,5,0,0,0,0,1,0,0,0,8,6,0,0,Burandt Lake,Lower Minnesota River,-93.80327077,44.84907904,14,14,2.3571428571,2.4285714286,C,Burandt Lake-1,421,0.7347268409,2.9675223326,0,0,260800,114600.0,1908.0,784.0,0,0,385,0,0,214030.0,160000.0,3572.0,1728.0,10,0
95,95,82009700-01,2010,,1.3107693652736494,5.435915369819899,0.0,1529.2079034796293,1.0008604926320321,85400.36719706243,250715.30862038815,650.0187703044159,165314.94142332574,187615.31841230983,1.3562554642420002,1615.2717258261935,11438,11438,11438,11438,11438,9297,11438,11438,8311,11438,11438,11438,11438,,4.796073191478726,168.65857680775704,0.0,995.037042909394,0.04147806490962582,161796.30762260713,417004.69310422696,249.95047766350777,326436.9943157363,208679.32306653948,5.393503870507866,776.3499004429782,La Lake,Woodbury,Washington,Mississippi River - Twin Cities,0.6166666666666667,0.1054,0.13291601358251254,0.038664367747751074,82009700-01,-2.330005971,0.4580002863,0.6166666667,0.1329160136,1,3,0,6,0,0,0,1,0,0,1,3,4,2,0,La Lake,Mississippi River - Twin Cities,-92.9713984,44.88725237,10,10,3.1,2.7,C,La Lake-1,210,1.9533333333,5.8910841183,0,0,176600,87500.0,1076.0,871.0,0,0,142,188,0,240450.0,88405.0,,,10,0
96,96,10008000-01,2011,,8.15771875,2326.76875,759.1640625,1121.540625,4.0,90170.46875,188294.84375,,98124.375,89067.296875,7.8553437499999985,1218.084375,640,640,640,640,640,2,640,640,0,640,640,640,640,,24.15069421558072,2521.693436327132,1155.0410582662464,2768.423747988242,0.0,130526.88012373047,344244.7726465839,,291656.6231932749,122202.9965667493,24.608903643514854,960.38463004525,Rutz Lake,Waconia Township,Carver,Lower Minnesota River,0.5857142857142856,0.13214285714285715,0.12149857925879112,0.04178687422077484,10008000-01,-2.062190767,0.2908218442,0.5857142857,0.1214985793,0,0,4,2,0,0,1,0,0,0,0,3,2,2,0,Rutz Lake,Lower Minnesota River,-93.85951756,44.87183629,6,7,3.3333333333,2.8571428571,D,Rutz Lake-1,25,14.1452,25.909891309,1,1,239900,227150.0,0.0,2031.0,2,0,17,0,0,51500.0,83000.0,1956.0,3022.0,0,0
97,97,82009400-01,2012,,0.6588604561267881,0.0,2272.7703131039816,1813.291843834557,0.8994046238305111,58406.81097796676,249333.1349052957,594.7773015281401,190926.3239273289,238477.41414766142,0.0,1795.5316582914572,12935,12935,12935,12935,12935,12933,12935,12935,10732,12935,12935,12935,12935,,4.141104522701524,0.0,2563.6843491014583,881.5728709027577,0.3013175285062488,142621.1263194976,485186.14441108756,170.05367594530742,358443.0457399485,168397.7864734499,0.0,601.5462194120314,Colby Lake,Woodbury,Washington,Mississippi River - Twin Cities,0.7178571428571429,0.1567857142857143,0.3729338685741351,0.1548896274877589,82009400-01,-2.108609528,0.6821932745,0.7178571429,0.3729338686,1,1,5,6,0,0,1,0,0,0,0,2,4,8,0,Colby Lake,Mississippi River - Twin Cities,-92.90834129,44.91007106,13,14,3.2307692308,3.4285714286,D,Colby Lake-1,846,0.8320330969,4.2027557743,0,0,264400,173200.0,2026.0,948.0,0,0,742,774,0,279558.0,215250.0,,,32,0
98,98,82013700-01,2007,,0.0,1104.6229739252994,0.0,691.3974630021141,1.0042016806722691,134223.96053558847,358089.14728682174,,222953.8407329105,191792.65891472867,2.7292318534179008,1643.8653981677235,2838,2838,2838,2838,2838,952,2838,2838,0,2838,2838,2838,2838,,0.0,1584.0183329626666,0.0,1007.5791792654093,0.06471805126166251,157974.07618148712,263716.97574147955,,208544.93062799828,194431.83555384324,8.562111325124672,758.6352834740311,Fish Lake,Grant,Washington,Mississippi River - Twin Cities,1.2748000000000004,0.06555,0.4899844895504346,0.04901178698188728,82013700-01,-2.953132574,0.6678250486,1.2748,0.4899844896,2,13,1,4,0,0,0,2,0,0,0,5,12,3,0,Fish Lake,Mississippi River - Twin Cities,-92.97796745,45.12242547,20,20,2.35,2.9,C,Fish Lake-2,36,,,0,0,606750,363300.0,0.0,0.0,0,36,0,0,0,202775.0,283000.0,,,2,0
99,99,82002602-01,2010,,39.095294117647065,0.0,0.0,229.70588235294116,1.0,401329.41176470596,422611.7647058824,896.0,21282.352941176472,9411.764705882353,36.84,339.11764705882354,34,34,34,34,34,6,34,34,2,34,34,34,34,,22.187318823542878,0.0,0.0,522.863185616888,0.0,180443.6779909904,191612.14259730733,0.0,47315.21935038121,38213.21177769805,24.08172449276535,743.7221607606009,Mud Lake,May Township,Washington,Lower St. Croix River,0.8157142857142858,0.0702142857142857,0.2705184278015452,0.024589486719792608,82002602-01,-2.716381601,0.3657649716,0.8157142857,0.2705184278,0,2,1,10,1,0,1,0,0,0,0,3,10,1,0,Mud Lake,Lower St. Croix River,-92.87389184,45.18272507,14,14,3.7142857143,2.8571428571,D,Mud Lake-1,14,34.6,8.750623714,0,0,328600,401700.0,0.0,896.0,12,0,0,4,0,,,,,0,0
100,100,82004200-01,2007,,0.0,0.0,0.0,0.0,,216329.4871794872,379598.7179487179,,163269.23076923078,82101.28205128205,8.768910256410258,1166.4102564102566,312,312,312,312,312,0,312,312,0,312,312,312,312,,0.0,0.0,0.0,0.0,,146228.5992665801,232066.11486896747,,169022.3093079117,132415.38509769065,13.912150121211877,974.6628924803019,Lynch Lake,May Township,Washington,Lower St. Croix River,0.222,0.35050000000000003,0.07840918313565064,0.08008183314585149,82004200-01,-1.074612905,0.263337329,0.222,0.0784091831,0,0,0,7,0,1,0,0,0,0,0,1,1,5,0,Lynch Lake,Lower St. Croix River,-92.88395835,45.15170647,7,7,4.0,3.5714285714,F,Lynch Lake-1,22,,,0,0,393900,167500.0,0.0,0.0,0,22,0,0,0,198000.0,181500.0,,,0,0
101,101,82004600-01,2005,,10.729152542372882,1874.5762711864406,0.0,0.0,,286850.8474576271,422776.2711864407,,135925.42372881356,9271.186440677966,8.426271186440678,0.0,59,59,59,59,59,0,59,59,0,59,59,59,59,,34.466855607617155,1664.7458561696833,0.0,0.0,,205989.4987052875,307815.1692050812,,132612.89217144757,40740.063526635495,13.484652821570654,0.0,Square Lake,May Township,Washington,Lower St. Croix River,5.377642857142859,0.012428571428571431,1.034306427377441,0.0026228078235206024,82004600-01,-4.409373475,0.2187262843,5.3776428571,1.0343064274,11,3,0,0,0,0,0,0,0,1,3,11,0,0,0,Square Lake,Lower St. Croix River,-92.80441146,45.156747,14,14,1.2142857143,1.7857142857,A,Square Lake-1,39,20.450526316,57.575041224,0,0,410900,494900.0,0.0,0.0,1,0,39,0,0,166000.0,49000.0,2151.0,2624.5,0,0
102,102,19002700-01,2011,,0.4391594827586205,3384.472521551724,2774.6724137931037,2246.4498922413795,0.0,102498.06034482758,262226.2931034483,515.0438596491229,159728.2327586207,140523.3609913793,0.0,1824.3356681034486,1856,1856,1856,1856,1856,1856,1856,1856,1710,1856,1856,1856,1856,,0.8439920187130141,4126.446735277556,2145.212805034222,1203.8527180515464,0.0,129781.0144248017,178590.2821008485,253.55824214461128,86119.30895559012,160139.17275340046,0.0,533.3220617019233,Crystal Lake,Burnsville,Dakota,Lower Minnesota River,2.1029411764705883,0.025428571428571432,0.8339421795445591,0.009897274572125598,19002700-01,-3.749367106,0.4194790282,2.1029411765,0.8339421795,13,5,0,0,0,0,0,0,1,0,4,13,1,0,0,Crystal Lake,Lower Minnesota River,-93.27036573,44.72296805,18,18,1.2777777778,1.8333333333,B,Crystal Lake-1,1259,0.4427374302,0.6636824312,0,0,233400,100600.0,2286.0,908.0,0,0,1124,0,0,212500.0,143000.0,2916.0,1499.0,14,0
103,103,10001900-01,2008,,1.3073373493975902,3651.1367469879524,3066.156325301205,1710.1551204819275,,142601.3253012048,351028.5542168675,,208427.22891566265,242773.60060240966,0.6621114457831323,1494.054518072289,3320,3320,3320,3320,3320,0,3320,3320,0,3320,3320,3320,3320,,9.230409004770623,3356.980084048647,2889.9801609148158,2417.298606858321,,334388.5868903626,470302.78944002115,,283356.6981467099,252398.61362064962,6.0601444635074015,868.3697430157185,Bavaria Lake,Chaska,Carver,Lower Minnesota River,1.6786666666666668,0.034933333333333344,0.3884560402903978,0.016623849763288314,10001900-01,-3.432075906,0.3817469301,1.6786666667,0.3884560403,0,4,9,2,0,0,0,1,0,0,0,7,7,1,0,Bavaria Lake,Lower Minnesota River,-93.63778927,44.83812233,15,15,2.8666666667,2.6,C,Bavaria Lake-1,443,1.197268623,2.3382547515,0,0,365700,409600.0,1396.0,2422.0,0,0,126,0,0,325000.0,427638.0,3031.0,5205.0,16,0
104,104,27007600-01,2006,,0.0,5928.510499300048,4390.481801213253,0.0,,132280.4713019132,379096.9202053197,,244229.2347176855,241617.06392907142,0.0,1768.0979934671025,4286,4286,4286,4286,4286,0,4286,4286,0,4286,4286,4286,4286,,0.0,17209.49049375419,10103.405910522664,0.0,,245684.9806776141,520983.9679231851,,292208.909941927,393351.5400124284,0.0,619.9372198505799,Red Rock Lake,Eden Prairie,Hennepin,Lower Minnesota River,1.1615384615384616,0.15321739130434778,0.7112646735902437,0.19635009468751086,27007600-01,-2.219141815,0.7464000761,1.1615384615,0.7112646736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Red Rock Lake,Lower Minnesota River,-93.47638386,44.84796469,0,0,,,D,Red Rock Lake-1,690,,,0,0,439600,282675.0,0.0,0.0,0,0,625,0,0,290000.0,271000.0,5368.0,3739.0,35,0
105,105,10000600-01,2011,,0.5192709232096634,5266.579810181191,2611.062122519413,1469.7942191544435,25.7,142047.670405522,339966.1561691113,547.4711538461538,197918.4857635893,197183.74762726488,0.11213114754098363,1859.7804141501294,4636,4636,4636,4636,4636,20,4636,4636,1248,4636,4636,4636,4636,,1.0888788941430216,14332.72710378597,7367.315818988793,2222.7340958318614,18.353545477071926,176593.89629362637,476164.5246204207,117.33866215855689,339616.2238161341,308092.47054347146,0.6996302219898243,471.78430439455485,Lotus Lake,Chanhassen,Carver,Lower Minnesota River,1.68125,0.04211111111111111,0.824594055971092,0.01433914610815829,10000600-01,-3.218492454,0.3400341769,1.68125,0.824594056,2,6,0,1,0,0,0,1,0,0,0,7,2,0,0,Lotus Lake,Lower Minnesota River,-93.52556143,44.86977002,9,9,2.0,2.2222222222,C,Lotus Lake-1,1160,0.5888072602,0.830441452,0,0,327000,227500.0,1904.0,1147.5,0,0,1048,0,0,275000.0,232545.0,4323.0,3363.0,32,4
106,106,82009200-01,2014,,0.6710628019323674,0.0,4686.243156199677,1748.6859903381644,0.8389694041867954,106186.95652173914,428151.0466988728,665.8467908902693,321964.09017713374,359103.0499194847,0.0,1675.7777777777776,1242,1242,1242,1242,1242,1242,1242,1242,966,1242,1242,1242,1242,,3.3674403678498197,0.0,25272.110551230035,1049.4147125657337,0.367707229515111,205553.95269546984,2007290.3489206454,147.9071313623034,1808063.7163640703,2377535.3438909343,0.0,734.4961483872482,Powers Lake,Woodbury,Washington,Mississippi River - Twin Cities,2.4133333333333336,0.2021304347826087,1.3012953918959742,0.25619209844245355,82009200-01,-2.400210285,1.3145806376,2.4133333333,1.3012953919,1,2,9,0,0,0,0,0,1,0,0,2,10,0,0,Powers Lake,Mississippi River - Twin Cities,-92.89985034,44.92635622,12,12,2.6666666667,2.8333333333,B,Powers Lake-1,532,0.7810150376,4.4943414626,0,0,433550,211500.0,2230.5,1039.0,0,0,412,468,0,350431.5,189500.0,,,0,0
107,107,82001000-01,2005,,2.438419405320813,3892.0219092331768,0.0,0.0,,154129.73395931142,546883.72456964,,392753.9906103286,56688.25665101722,4.481408450704225,0.0,639,639,639,639,639,0,639,639,0,639,639,639,639,,8.321408570744072,7315.349875785971,0.0,0.0,,230823.90346823173,846062.1750746586,,691509.8948549657,132542.40967412063,10.858703812305443,0.0,McDonald Lake,Baytown Township,Washington,Lower St. Croix River,1.821428571428572,0.0485,0.6530149856079653,0.030768990383676368,82001000-01,-3.141381723,0.4498839412,1.8214285714,0.6530149856,5,1,0,7,0,0,0,1,0,0,3,3,4,3,0,McDonald Lake,Lower St. Croix River,-92.84392332,45.01696278,13,13,2.6923076923,2.5384615385,C,McDonald Lake-1,133,3.668030303,1.3699547659,0,0,685800,305450.0,0.0,0.0,1,0,133,0,0,94600.0,314100.0,5000.0,2557.0,0,0
108,108,82010100-01,2012,,2.8383453237410072,0.0,2531.388489208633,1259.1798561151081,0.6546762589928058,183000.0,344633.09352517984,731.1842105263157,161633.0935251799,118951.6618705036,0.0,1286.5755395683452,278,278,278,278,278,278,278,278,152,278,278,278,278,,9.749865839833976,0.0,1993.9215990394712,1142.0773539197955,0.4763311989140315,250635.28005871066,459085.89026557654,289.21115412371506,282673.4663458088,194338.4921220393,0.0,936.2862114356044,DeMontreville Lake,Lake Elmo,Washington,Lower St. Croix River,3.3766666666666665,0.022466666666666676,1.5381884830942565,0.011407182365676876,82010100-01,-3.881260372,0.4011335188,3.3766666667,1.5381884831,15,0,0,0,0,0,0,0,0,1,5,8,1,1,0,DeMontreville Lake,Lower St. Croix River,-92.93991097,45.02166106,15,15,1.0,1.8666666667,A,DeMontreville Lake-1,254,1.8179527559,8.2695914547,0,0,294300,366300.0,1312.0,2010.0,0,0,178,164,0,290000.0,327500.0,,,4,0
109,109,27019900-01,2010,,10.525720164609051,4794.163433274544,4006.0405643738977,1523.4679600235156,,157610.582010582,362880.0705467372,595.554104477612,204996.82539682536,161784.9994121105,0.0,1523.811875367431,1701,1701,1701,1701,1701,0,1701,1701,1608,1701,1701,1701,1701,,17.792486580887388,4627.538082124138,3256.077318618855,1152.038571020907,,100962.17634669463,236874.4624509084,423.4975076079693,189916.77038184102,241959.5237797929,0.0,834.5235145596622,Hafften Lake,Greenfield,Hennepin,North Fork Crow River,1.4307692307692306,0.049,0.9750082182428136,0.01493318452306808,27019900-01,-3.056477682,0.2928616667,1.4307692308,0.9750082182,1,6,6,0,0,0,0,1,0,0,2,5,6,0,0,Hafften Lake,North Fork Crow River,-93.67777499,45.09449117,13,13,2.3846153846,2.3076923077,C,Hafften Lake-1,56,4.6828571429,3.3489101154,0,0,527500,371125.0,2166.0,1848.0,0,0,44,0,0,141000.0,170787.75,6377.0,4477.0,0,0
110,110,82003100-01,2007,,0.0,0.0,0.0,0.0,,213685.7142857143,364721.8253968254,,151036.11111111112,92080.11904761904,10.16321428571429,900.1388888888888,1008,1008,1008,1008,1008,0,1008,1008,0,1008,1008,1008,1008,,0.0,0.0,0.0,0.0,,180977.6648870516,296326.6255951111,,196408.33588400087,159706.82751747294,14.724824278593822,987.0755420310164,Terrapin Lake,May Township,Washington,Lower St. Croix River,3.0698571428571437,0.025142857142857144,0.5664131085381142,0.006256425268702339,82003100-01,-3.715020998,0.2860332059,3.0698571429,0.5664131085,1,4,0,2,0,0,0,0,1,0,1,4,2,0,0,Terrapin Lake,Lower St. Croix River,-92.82016292,45.18227666,7,7,2.4285714286,2.1428571429,B,Terrapin Lake-1,33,,,0,0,314400,259400.0,0.0,0.0,0,32,0,0,0,12000.0,0.0,,,0,0
111,111,82016300-01,2012,,3.3163328872125564,999.2182747292858,2388.803260737316,1168.5950845601656,0.5231892878880098,92889.60944153789,250097.9559557124,593.3500753390257,157152.0379608225,159466.086385205,1.7748533884900854,1408.491543983453,8215,8219,8219,8219,8219,8215,8219,8219,3982,8219,8219,8219,8219,,8.698444353894969,11993.713328966436,8668.995757063134,2187.8927847879368,0.500466356733133,245855.4236282147,861583.9528354766,221.83967747141705,714088.5901393564,380823.5418351732,6.544977459568229,904.2546098234683,Clear Lake,Forest Lake Township,Washington,Mississippi River - Twin Cities,5.7857142857142865,,1.1639423975274314,,82016300-01,,,5.7857142857,1.1639423975,1,6,0,0,0,0,0,0,0,0,3,4,0,0,0,Clear Lake,Mississippi River - Twin Cities,-93.00000905,45.26003767,7,7,1.8571428571,1.5714285714,F,Clear Lake-1,976,0.953954918,2.4426886687,0,0,159200,167850.0,1140.0,1728.0,0,0,722,706,2,175000.0,151560.0,,,38,2
112,112,82006700-01,2007,,0.0,0.0,0.0,0.0,,176772.39709443098,300117.43341404357,,123345.03631961258,75233.35108958838,11.228014527845039,1059.547215496368,826,826,826,826,826,0,826,826,0,826,826,826,826,,0.0,0.0,0.0,0.0,,206585.82781821667,245079.0228748341,,130673.95764128005,147799.83221739848,19.17919280204384,983.6369080402096,Sand Lake,Scandia,Washington,Lower St. Croix River,2.830428571428572,0.02742857142857143,0.7612349302597846,0.005940177967511943,82006700-01,-3.618214361,0.2324182401,2.8304285714,0.7612349303,4,1,2,0,0,0,0,0,1,0,0,6,1,0,0,Sand Lake,Lower St. Croix River,-92.8040722,45.22818996,7,7,1.7142857143,2.1428571429,B,Sand Lake-1,100,,,0,0,313250,399375.0,0.0,0.0,2,98,0,0,0,263500.0,157000.0,,,0,0
113,113,82000900-01,2013,,1.9612758620689663,0.0,4190.137931034483,2121.7758620689656,0.8413793103448276,133770.6896551724,621056.8965517242,810.3388429752066,487286.2068965517,303037.3448275862,0.0,1672.8172413793106,580,580,580,580,580,580,580,580,484,580,580,580,580,,7.293178876701728,0.0,3135.24841990508,1072.1450073848323,0.374965505728954,355769.5603020586,3642508.6088146917,234.0777083802797,3295277.76716623,202146.5132795505,0.0,736.4763967359708,Cloverdale Lake,Baytown Township,Washington,Lower St. Croix River,3.075,0.0225,1.223285972873298,0.010703804397102395,82000900-01,-3.894288772,0.4799660985,3.075,1.2232859729,4,3,1,0,0,0,0,0,0,1,3,3,2,0,0,Cloverdale Lake,Lower St. Croix River,-92.8523515,45.02040173,8,8,1.625,1.875,A,Cloverdale Lake-1,90,3.88,1.3372972912,0,0,520700,336375.0,2961.0,1375.0,0,0,76,78,2,209000.0,340000.0,,,0,0
